statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;3_variable_code;3_variable_label;3_variable_attribute_code;3_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label;value_q
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;11;Berlin;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT081;81-Jährige;15184;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT059;59-Jährige;212723;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;08;Baden-Württemberg;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT006;6-Jährige;57504;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;10;Saarland;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT081;81-Jährige;3988;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;03;Niedersachsen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT019;19-Jährige;80795;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;05;Nordrhein-Westfalen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT028;28-Jährige;218681;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;06;Hessen;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT007;7-Jährige;31721;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;07;Rheinland-Pfalz;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT007;7-Jährige;20961;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT056;56-Jährige;213216;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT005;5-Jährige;65842;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT057;57-Jährige;213702;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT004;4-Jährige;65921;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT054;54-Jährige;202242;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;01;Schleswig-Holstein;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT019;19-Jährige;29180;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT003;3-Jährige;65932;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT055;55-Jährige;209463;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;01;Schleswig-Holstein;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT018;18-Jährige;28440;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT002;2-Jährige;68049;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;05;Nordrhein-Westfalen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT021;21-Jährige;187188;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT001;1-Jährige;63807;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT052;52-Jährige;182452;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;06;Hessen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT029;29-Jährige;77341;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT017;17-Jährige;16699;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;01;Schleswig-Holstein;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT017;17-Jährige;28155;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT053;53-Jährige;188407;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT000;unter 1 Jahr;59933;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;05;Nordrhein-Westfalen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT022;22-Jährige;194510;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;06;Hessen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT028;28-Jährige;76293;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT018;18-Jährige;17265;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;01;Schleswig-Holstein;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT016;16-Jährige;28352;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;06;Hessen;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT000;unter 1 Jahr;27647;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT019;19-Jährige;17913;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;11;Berlin;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT088;88-Jährige;8589;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;06;Hessen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT027;27-Jährige;77104;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT050;50-Jährige;156741;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;01;Schleswig-Holstein;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT015;15-Jährige;28033;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;10;Saarland;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT089;89-Jährige;2261;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;01;Schleswig-Holstein;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT013;13-Jährige;27673;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;05;Nordrhein-Westfalen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT020;20-Jährige;180445;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;11;Berlin;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT089;89-Jährige;7080;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;01;Schleswig-Holstein;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT014;14-Jährige;27403;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT051;51-Jährige;168692;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;06;Hessen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT026;26-Jährige;79173;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;04;Bremen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT038;38-Jährige;9199;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;08;Baden-Württemberg;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT039;39-Jährige;144849;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;08;Baden-Württemberg;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT038;38-Jährige;145141;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT026;26-Jährige;29240;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;04;Bremen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT037;37-Jährige;9487;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;08;Baden-Württemberg;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT037;37-Jährige;150254;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT027;27-Jährige;29074;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;03;Niedersachsen;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);;Insgesamt;3951143;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT028;28-Jährige;28830;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;06;Hessen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT049;49-Jährige;75551;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;04;Bremen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT039;39-Jährige;8958;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT029;29-Jährige;29608;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;06;Hessen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT048;48-Jährige;74024;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;04;Bremen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT034;34-Jährige;10180;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT021;21-Jährige;19703;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;06;Hessen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT047;47-Jährige;76348;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;04;Bremen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT033;33-Jährige;10318;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT022;22-Jährige;21431;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;06;Hessen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT046;46-Jährige;76490;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT090UM;90 Jahre und mehr;84331;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT023;23-Jährige;23924;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;06;Hessen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT045;45-Jährige;78033;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;04;Bremen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT036;36-Jährige;9707;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT024;24-Jährige;25465;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;06;Hessen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT044;44-Jährige;79314;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;04;Bremen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT035;35-Jährige;10104;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT019;19-Jährige;67291;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT025;25-Jährige;27486;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;08;Baden-Württemberg;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT030;30-Jährige;145185;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;06;Hessen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT043;43-Jährige;82402;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;07;Rheinland-Pfalz;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT030;30-Jährige;50341;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;08;Baden-Württemberg;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT007;7-Jährige;57788;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;07;Rheinland-Pfalz;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT031;31-Jährige;51200;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;08;Baden-Württemberg;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT008;8-Jährige;55783;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;06;Hessen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT042;42-Jährige;82240;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;03;Niedersachsen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT030;30-Jährige;95547;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;07;Rheinland-Pfalz;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT032;32-Jährige;52276;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;08;Baden-Württemberg;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT009;9-Jährige;55574;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;06;Hessen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT041;41-Jährige;82738;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;08;Baden-Württemberg;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT032;32-Jährige;149764;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;03;Niedersachsen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT031;31-Jährige;96946;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;03;Niedersachsen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT033;33-Jährige;102928;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT020;20-Jährige;18454;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;06;Hessen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT040;40-Jährige;80781;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;03;Niedersachsen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT032;32-Jährige;98071;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;07;Rheinland-Pfalz;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT033;33-Jährige;54722;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;08;Baden-Württemberg;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT031;31-Jährige;147111;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;03;Niedersachsen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT034;34-Jährige;101674;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;08;Baden-Württemberg;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT034;34-Jährige;153482;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;03;Niedersachsen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT035;35-Jährige;104070;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT090UM;90 Jahre und mehr;34839;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;08;Baden-Württemberg;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT033;33-Jährige;156404;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;03;Niedersachsen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT036;36-Jährige;102466;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;14;Sachsen;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);;Insgesamt;1996392;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;08;Baden-Württemberg;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT036;36-Jährige;150725;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;03;Niedersachsen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT037;37-Jährige;101030;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;08;Baden-Württemberg;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT035;35-Jährige;156539;Anzahl;BEVSTD;Bevölkerungsstand;e
